avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,binnedInc_mean,State_encode,Geography,binnedInc,County,State
55.0,27.0,211.2,435.0,38338.0,9183.0,20.3,108.8968747,43.0,42.4,43.8,2.4,57.4,17.9,53.0,42.72265045702025,8.1,37.9,7.2,49.7,7.1,61.7,45.2,41.3,38.2,18.3,97.40837129,1.225330731,0.043374539000000004,0.08674907800000001,54.51398136,4.350132626000001,38888.25,215.31583333333336,"Crittenden County, Kentucky","(37413.8, 40362.7]",Crittenden County,Kentucky
53.0,19.0,185.7,562.7,29067.0,6759.0,27.8,0.0,44.8,44.4,45.0,2.45,51.3,35.6,45.3,28.02196739355932,5.6,39.1,9.6,44.3,10.2,49.7,34.5,30.0,45.9,26.1,94.84354341,2.967533421,0.26443367100000004,0.0,49.69012031,2.8263795419999997,28429.05,215.31583333333336,"Cumberland County, Kentucky","[22640, 34218.1]",Cumberland County,Kentucky
597.0,234.0,199.4,524.8,43390.0,99259.0,15.0,90.67187862,39.1,37.2,40.7,0.0248,52.7,11.3,33.4,63.14978044754588,7.6,37.8,11.8,57.2,6.8,68.6,53.4,47.7,35.8,19.3,91.54757418,4.516516761,0.9147117840000001,0.551068013,51.10805481,4.970419505,43962.7,215.31583333333336,"Daviess County, Kentucky","(42724.4, 45201]",Daviess County,Kentucky
76.0,32.0,202.5,490.6,38544.0,12007.0,19.9,0.0,42.5,41.3,43.7,2.51,56.6,19.8,39.0,31.7,9.5,42.1,8.7,47.3,8.9,63.0,38.80322810283845,44.3,40.2,22.7,97.24080958,1.470466749,0.132176786,0.0,58.68212063,2.563121653,38888.25,215.31583333333336,"Edmonson County, Kentucky","(37413.8, 40362.7]",Edmonson County,Kentucky
32.0,16.0,163.8,343.2,30556.0,7648.0,32.4,0.0,41.7,40.7,44.7,2.44,46.8,21.8,34.8,24.65377072320443,4.8,42.0,4.4,32.4,6.2,48.5,35.4,33.2,51.0,34.7,97.08737864,2.446601942,0.051779935,0.258899676,49.16363636,7.352941176,28429.05,215.31583333333336,"Elliott County, Kentucky","[22640, 34218.1]",Elliott County,Kentucky
98.0,47.0,258.6,549.3,30333.0,14375.0,29.8,0.0,42.7,42.0,43.8,2.49,52.2,14.8,57.4,35.56212893933953,2.2,48.6,4.3,42.0,11.8,49.2,34.1,30.6,51.2,31.1,97.90688035,0.13815971300000002,0.0,0.0,49.53043478,4.634920635,28429.05,215.31583333333336,"Estill County, Kentucky","[22640, 34218.1]",Estill County,Kentucky
1395.0,490.0,176.0,496.0,48552.0,314488.0,19.8,241.662639,34.1,33.1,35.1,2.35,43.3,7.3,21.3,56.8,14.6,20.6,23.6,63.0,6.9,72.4,60.1,52.6,26.4,14.7,76.03874073,14.53426142,3.527339721,2.6707232419999998,40.84865449,4.844986927,49534.0,215.31583333333336,"Fayette County, Kentucky","(48021.6, 51046.4]",Fayette County,Kentucky
89.0,33.0,191.3,528.5,35878.0,14637.0,19.3,0.0,40.4,39.3,41.1,2.57,56.2,19.6,39.9,30.908108475596848,5.8,38.9,7.1,52.0,9.7,52.7,39.8,35.9,40.6,23.3,96.4590209,1.382013201,0.041254125,0.605060506,54.38254081,7.1407050320000005,35815.95,215.31583333333336,"Fleming County, Kentucky","(34218.1, 37413.8]",Fleming County,Kentucky
257.0,114.0,248.2,550.3,30127.0,37756.0,31.1,0.0,40.5,38.8,42.3,2.45,50.1,16.2,40.0,42.744259099192135,5.1,34.7,6.0,38.1,9.7,46.2,35.81103122185572,29.8,53.0,34.6,97.94820047,0.804677999,0.274263241,0.049160392000000004,48.28122973,4.732510288,28429.05,215.31583333333336,"Floyd County, Kentucky","[22640, 34218.1]",Floyd County,Kentucky
297.0,127.0,215.7,512.2,49400.0,50375.0,12.9,0.0,40.7,40.0,41.8,2.28,46.0,11.7,35.6,49.41702388382605,7.0,31.8,16.5,55.7,8.7,71.9,55.2,50.2,32.5,15.3,82.83177307,10.49057817,1.6051267630000001,1.7216441000000002,42.83269148,4.425228891000001,49534.0,215.31583333333336,"Franklin County, Kentucky","(48021.6, 51046.4]",Franklin County,Kentucky
47.0,24.0,240.2,495.8,30671.0,6238.0,31.2,0.0,42.8,39.3,45.7,2.33,47.1,26.2,31.5,41.3,1.0,34.8,7.9,43.6,12.0,54.5,31.299168050341493,31.0,49.1,26.2,72.20492059,25.07007163,0.14014325800000002,0.264715042,45.44392523,5.13618677,28429.05,215.31583333333336,"Fulton County, Kentucky","[22640, 34218.1]",Fulton County,Kentucky
44.0,20.0,234.4,516.0,45483.0,8636.0,16.7,0.0,37.8,38.3,36.6,2.73,53.0,12.7,66.2,52.15791830928464,3.9,44.2,7.1,58.0,6.0,59.7,49.07702110939377,48.1,33.6,23.1,94.12863313,1.1205789659999998,0.606980273,2.43959379,48.75686148,9.86273513,46611.3,215.31583333333336,"Gallatin County, Kentucky","(45201, 48021.6]",Gallatin County,Kentucky
105.0,42.0,204.6,516.6,43647.0,17237.0,18.0,0.0,41.8,41.2,42.9,2.55,58.6,19.3,40.7,33.9,6.1,38.8,9.9,52.5,11.4,61.6,48.572536611685926,40.4,37.7,21.9,95.90009425,1.272384543,0.12370405300000001,0.583176249,59.47831362,5.567338282000001,43962.7,215.31583333333336,"Garrard County, Kentucky","(42724.4, 45201]",Garrard County,Kentucky
123.0,48.0,205.4,513.7,46226.0,24757.0,16.9,40.39261623,36.7,35.3,37.7,2.91,54.9,10.5,48.3,49.14127452356899,5.1,44.8,7.7,55.3,6.8,67.3,52.8,50.1,34.5,18.4,94.85610053,0.31617349,0.024321038,2.3753546819999998,56.81681682,7.708225556,46611.3,215.31583333333336,"Grant County, Kentucky","(45201, 48021.6]",Grant County,Kentucky
232.0,97.0,201.1,502.7,39247.0,37421.0,17.7,0.0,40.3,39.2,41.0,2.56,53.9,15.7,28.8,49.81715855154903,4.1,36.7,10.5,53.8,7.2,61.5,44.271776981730234,42.0,39.5,24.1,91.94709615,5.018399018999999,0.338648605,0.63463282,53.74565671,4.754260311,38888.25,215.31583333333336,"Graves County, Kentucky","(37413.8, 40362.7]",Graves County,Kentucky
171.0,73.0,230.6,544.2,35726.0,26221.0,21.7,0.0,39.7,39.2,40.4,2.6,55.1,18.3,42.8,39.11289601494796,2.9,42.2,4.5,50.6,9.3,57.5,42.8,38.4,42.6,24.5,95.98861582,1.153801777,0.196146302,1.099957694,56.229674800000005,4.790003471,35815.95,215.31583333333336,"Grayson County, Kentucky","(34218.1, 37413.8]",Grayson County,Kentucky
65.0,31.0,195.3,435.4,33640.0,11010.0,21.5,0.0,44.2,43.1,45.9,2.46,55.3,20.9,43.5,43.82709506110163,7.7,46.0,6.2,49.1,9.0,59.7,44.4,39.1,42.9,24.6,94.69010674,3.040631447,0.627859001,0.0,55.77395577,5.095541401,28429.05,215.31583333333336,"Green County, Kentucky","[22640, 34218.1]",Green County,Kentucky
257.0,104.0,211.9,531.3,42452.0,36068.0,16.4,0.0,42.9,41.5,44.2,2.54,56.3,10.7,38.9,37.14112001269892,3.7,37.4,10.9,55.398074159490996,10.1,61.9,48.438459327592795,41.4,41.0,22.6,97.01455712,0.7785727990000001,0.41121802799999996,0.120623955,55.91549296,4.286441109,41543.55,215.31583333333336,"Greenup County, Kentucky","(40362.7, 42724.4]",Greenup County,Kentucky
41.0,22.0,223.6,417.3,50358.0,8692.0,13.8,0.0,41.6,39.7,42.3,2.62,57.2,12.3,26.9,57.6,3.2,46.8,7.2,54.3,5.9,70.0,53.2,49.2,36.2,18.7,96.79317107,1.291959857,0.0,0.19610105,57.61102603,3.907074974,49534.0,215.31583333333336,"Hancock County, Kentucky","(48021.6, 51046.4]",Hancock County,Kentucky
526.0,205.0,202.2,512.4,50407.0,106439.0,14.3,112.74063079999999,35.7,34.0,37.7,2.58,52.8,10.0,39.4,41.22770943452959,6.5,32.1,13.0,55.3,8.2,72.2,52.8,36.2,33.7,16.4,79.82404747,11.69079969,2.279385096,0.95788113,51.27798692,5.822489804,49534.0,215.31583333333336,"Hardin County, Kentucky","(48021.6, 51046.4]",Hardin County,Kentucky
182.0,98.0,277.1,504.8,26351.0,27703.0,34.2,0.0,41.0,39.6,42.2,2.43,52.7,27.7,31.5,38.17988885646281,2.6,35.6,6.6,36.1,9.8,45.2,28.642188675328114,28.3,53.4,34.0,95.4084507,2.482394366,0.383802817,0.598591549,49.14080309,3.257989088,28429.05,215.31583333333336,"Harlan County, Kentucky","[22640, 34218.1]",Harlan County,Kentucky
113.0,45.0,196.4,500.9,41406.0,18763.0,18.5,0.0,41.9,40.2,42.7,2.57,48.8,29.6,37.4,26.2,6.7,42.5,9.1,49.1,8.1,59.2,46.7,42.5,36.7,21.5,94.62676963,2.118189618,0.101887602,1.313813814,48.24438202,3.484486874,41543.55,215.31583333333336,"Harrison County, Kentucky","(40362.7, 42724.4]",Harrison County,Kentucky
115.0,54.0,243.5,519.5,38038.0,18454.0,23.0,0.0,40.9,40.3,41.7,2.49,56.7,35.0,45.5,18.2,1.3,41.3,5.9,48.1,9.6,54.2,41.1,36.4,42.2,24.8,93.26500732,4.7069030960000005,0.227753376,0.244021474,55.55250891,8.986232791,38888.25,215.31583333333336,"Hart County, Kentucky","(37413.8, 40362.7]",Hart County,Kentucky
259.0,110.0,202.4,477.1,43040.0,46407.0,18.1,0.0,40.1,39.0,41.2,2.41,51.3,22.0,34.4,36.9497852559926,5.8,36.6,10.0,50.2804327451948,8.0,65.5,49.77155489065677,45.1,38.2,20.5,88.51840676,7.218294681000001,0.37503233,1.189757738,47.76971508,5.059607622,43962.7,215.31583333333336,"Henderson County, Kentucky","(42724.4, 45201]",Henderson County,Kentucky
104.0,43.0,233.2,564.5,43799.0,15620.0,18.3,256.0819462,41.3,39.5,42.9,2.57,54.1,26.4,47.6,24.5,1.4,44.6,6.9,58.2,6.6,65.2,50.3,46.0,37.7,20.6,93.31607894,3.487544484,0.0,1.65642187,53.00400534,5.429997065,43962.7,215.31583333333336,"Henry County, Kentucky","(42724.4, 45201]",Henry County,Kentucky
30.0,14.0,197.8,429.2,41588.0,4612.0,18.4,0.0,47.7,47.3,47.8,2.29,50.9,16.5,39.4,44.1,0.0,41.2,5.3,45.2,8.8,58.9,46.9328236774305,33.3,45.7,25.4,88.24152542,9.110169492,0.550847458,0.105932203,49.67055246,8.571428571,41543.55,215.31583333333336,"Hickman County, Kentucky","(40362.7, 42724.4]",Hickman County,Kentucky
286.0,117.0,196.7,492.4,42477.0,46222.0,16.9,281.2513522,40.8,39.3,42.2,2.45,53.7,17.1,38.4,35.5615245329455,5.0,39.5,8.5,52.3,6.7,65.9,51.5,46.2,34.9,18.8,90.13070209,5.943935681,0.472935208,0.48583344100000003,51.64858769,4.65182921,41543.55,215.31583333333336,"Hopkins County, Kentucky","(40362.7, 42724.4]",Hopkins County,Kentucky
102.0,49.0,211.7,447.9,45168.0,16591.0,14.6,0.0,42.3,39.9,43.9,2.4,55.3,23.2,33.2,37.9,5.7,44.2,9.0,56.1,8.6,73.7,56.3,51.9,31.9,13.0,97.76764567,0.444102321,0.112505921,0.307910943,53.57502518,5.674931129,43962.7,188.12065217391302,"Fountain County, Indiana","(42724.4, 45201]",Fountain County,Indiana
108.0,51.0,185.8,396.8,54086.0,22872.0,11.1,87.44316194,41.2,39.8,42.7,2.57,61.6,24.7,27.4,40.6,7.3,42.6,12.9,61.6,6.4,73.6,60.3,54.6,29.0,15.1,98.0117724,0.239808153,0.553738827,0.318290822,62.51130199,3.468663776,52796.0,188.12065217391302,"Franklin County, Indiana","(51046.4, 54545.6]",Franklin County,Indiana
124.0,56.0,208.3,469.1,44762.0,20315.0,13.0,0.0,41.7,40.3,43.3,2.55,55.2,21.3,45.7,31.86890522627537,3.8,43.6,9.1,56.5,6.0,66.4,51.1,46.4,33.9,17.3,94.631461,0.9938130270000001,0.477419983,2.309153797,55.46904433,6.736596737,43962.7,188.12065217391302,"Fulton County, Indiana","(42724.4, 45201]",Fulton County,Indiana
174.0,71.0,170.0,427.8,46466.0,33775.0,11.8,0.0,40.0,38.6,41.6,2.51,55.2,17.0,38.0,39.7,5.3,40.3,10.5,60.3,4.3,73.4,51.37149894370998,54.8,28.3,13.6,94.8526791,1.642509208,0.24949507,0.88808364,54.80842619,7.615257958,46611.3,188.12065217391302,"Gibson County, Indiana","(45201, 48021.6]",Gibson County,Indiana
427.0,183.0,202.3,487.6,40234.0,67979.0,20.0,0.0,40.0,39.0,40.8,2.39,46.3,11.3,24.8,42.63602565775581,6.7,41.5,10.6,51.9,8.8,65.3,48.1,43.5,36.8,18.3,88.64810729,6.731885741,0.748954947,0.629934974,47.39962987,3.2279554260000003,38888.25,188.12065217391302,"Grant County, Indiana","(37413.8, 40362.7]",Grant County,Indiana
185.0,86.0,197.4,445.0,41077.0,32441.0,15.5,92.47557104,42.3,41.3,43.4,2.54,54.4,15.3,40.1,40.226896202956446,6.9,41.1,8.5,54.0,7.0,65.7,49.2,43.7,36.1,18.2,98.04662502,0.24379094899999998,0.35959165,0.091421606,54.04750742,3.957556639,41543.55,188.12065217391302,"Greene County, Indiana","(40362.7, 42724.4]",Greene County,Indiana
954.0,327.0,146.5,397.9,89861.0,309697.0,4.9,129.1585001,36.1,35.5,36.7,2.73,62.3,18.4,27.1,34.8,19.7,15.9,35.5,70.1,4.3,86.4,76.3,68.8,14.8,6.2,87.6218248,3.56835842,5.348660812,0.907175485,62.29758067,5.756462494,93564.75,188.12065217391302,"Hamilton County, Indiana","(61494.5, 125635]",Hamilton County,Indiana
350.0,140.0,184.8,456.4,68334.0,72520.0,6.9,27.57859901,39.8,38.9,41.7,2.68,55.3,18.3,29.6,38.648852215112385,12.6,33.3,18.4,63.2,5.5,81.4,66.1,60.6,23.4,9.0,95.34544639,1.986597129,0.538358008,0.133187528,57.52467729999999,4.243248035,93564.75,188.12065217391302,"Hancock County, Indiana","(61494.5, 125635]",Hancock County,Indiana
200.0,84.0,183.5,438.5,56787.0,39578.0,10.0,101.0662489,41.7,40.7,42.8,2.67,52.3,17.3,49.0,40.842587793423746,7.8,41.9,10.4,58.2,7.9,73.1,58.0,53.5,30.3,13.6,97.46622483,0.828447617,0.36961509,0.198827428,55.09449466,3.198968831,58020.05,188.12065217391302,"Harrison County, Indiana","(54545.6, 61494.5]",Harrison County,Indiana
645.0,231.0,167.4,455.2,70358.0,158192.0,6.4,113.7857793,37.4,36.3,38.5,2.76,57.9,19.5,34.8,50.91616728180761,9.0,28.9,23.5,65.1,5.3,82.3,69.5,63.8,19.8,8.4,89.29579301,5.765959527000001,2.396454525,0.847264314,60.63639025,4.891733624,93564.75,188.12065217391302,"Hendricks County, Indiana","(61494.5, 125635]",Hendricks County,Indiana
292.0,124.0,191.0,468.4,41955.0,48985.0,15.5,0.0,42.2,40.9,43.8,2.54,48.2,24.0,38.3,36.75894499373009,6.4,43.5,10.2,48.5,10.6,67.4,49.6,44.9,34.5,16.0,95.10234811,1.7417490740000001,0.37642941399999996,0.44561103700000004,50.56079956,3.9968263410000002,41543.55,188.12065217391302,"Henry County, Indiana","(40362.7, 42724.4]",Henry County,Indiana
440.0,187.0,172.2,422.9,47433.0,82556.0,16.8,0.0,41.5,39.4,42.9,2.37,52.1,25.4,33.0,34.6,7.0,36.4,12.1,54.1,9.2,68.3,50.5,45.8,36.9,18.4,88.24986407,7.088745242999999,1.238446203,0.6609073879999999,48.13878476,5.977036752,46611.3,188.12065217391302,"Howard County, Indiana","(45201, 48021.6]",Howard County,Indiana
204.0,89.0,195.8,466.3,49832.0,36630.0,10.7,54.6000546,39.8,38.8,40.9,2.44,55.1,12.0,34.0,46.1,7.8,43.4,11.2,60.46118889485619,7.4,71.7,57.2,51.4,29.6,15.3,96.95629764,0.743292733,0.7948349290000001,0.417763069,55.26933702,7.3737612079999995,49534.0,188.12065217391302,"Huntington County, Indiana","(48021.6, 51046.4]",Huntington County,Indiana
239.0,111.0,220.4,489.6,48368.0,44069.0,14.9,0.0,38.3,37.7,39.3,2.57,54.4,20.0,42.5,59.27976583986322,4.5,48.1,9.8,58.5,7.3,70.3,55.7,50.9,29.0,14.2,92.58126107,0.7867313840000001,1.391732419,3.623105059,54.50824606,6.627918833,49534.0,188.12065217391302,"Jackson County, Indiana","(48021.6, 51046.4]",Jackson County,Indiana
178.0,78.0,204.7,474.1,55190.0,33470.0,10.3,0.0,38.8,38.0,39.7,2.71,56.3,16.4,35.0,49.58276532738921,7.1,42.8,9.7,58.4,6.3,73.7,58.9,53.4,28.4,14.6,96.65749821,0.7384596990000001,0.21824922300000002,0.6786653909999999,59.81993998,6.2110960760000005,58020.05,188.12065217391302,"Jasper County, Indiana","(54545.6, 61494.5]",Jasper County,Indiana
123.0,53.0,202.5,484.2,38663.0,21121.0,19.9,0.0,39.5,37.3,41.2,2.58,53.6,17.1,46.2,32.06384394985145,2.7,48.6,6.6,57.8,8.2,65.1,36.25332916927164,46.3,34.8,18.7,98.12279464,0.578687368,0.268172195,0.065866855,52.79043982,6.336972811,38888.25,188.12065217391302,"Jay County, Indiana","(37413.8, 40362.7]",Jay County,Indiana
174.0,67.0,169.5,453.4,45964.0,32416.0,16.2,0.0,40.7,40.2,41.1,2.37,49.9,18.9,36.6,35.411861702438095,1.2,39.5,10.7,54.3,9.2,68.1,51.499873157016395,48.2,33.9,15.3,94.90339876,1.938187533,0.83505377,0.961390318,49.27524815,6.689494925,46611.3,188.12065217391302,"Jefferson County, Indiana","(45201, 48021.6]",Jefferson County,Indiana
146.0,61.0,206.0,479.5,43783.0,27897.0,17.5,0.0,39.4,38.5,41.0,2.62,52.8,17.1,45.6,23.543912784628674,5.8,47.4,6.8,55.7,9.7,65.9,50.9,47.7,35.4,18.7,97.27172482,1.426386369,0.231209761,0.298794152,51.43772979999999,5.751734773,43962.7,188.12065217391302,"Jennings County, Indiana","(42724.4, 45201]",Jennings County,Indiana
627.0,242.0,165.1,430.4,58833.0,149633.0,10.2,13.36603557,37.3,36.2,38.6,2.69,57.0,18.8,32.1,59.698908376979496,10.5,33.8,19.4,58.83884517744894,6.3,76.4,63.6,57.9,24.7,12.6,92.80991452,2.1655394969999997,2.013114079,1.23794157,58.17533321,4.6146838610000005,58020.05,188.12065217391302,"Johnson County, Indiana","(54545.6, 61494.5]",Johnson County,Indiana
225.0,88.0,183.5,487.1,44077.0,37927.0,17.4,26.36644079,39.2,35.3,41.8,2.4,48.5,11.2,30.2,56.0,2.6,37.8,9.7,57.7,6.1,66.2,50.8,46.6,34.1,18.7,94.45115864,2.974094898,0.578004309,0.5149492929999999,48.58921443,3.9236605030000002,43962.7,188.12065217391302,"Knox County, Indiana","(42724.4, 45201]",Knox County,Indiana
383.0,162.0,187.2,447.8,54068.0,78620.0,12.0,0.0,37.9,36.6,39.7,2.58,58.6,21.1,34.0,50.83710221775411,8.2,37.7,13.5,61.6,6.5,70.2,57.5,51.5,27.0,14.3,92.90871087,0.833514997,1.0579228809999999,3.264814126,58.30122355,6.807405735,52796.0,188.12065217391302,"Kosciusko County, Indiana","(51046.4, 54545.6]",Kosciusko County,Indiana
142.0,59.0,167.5,405.3,52003.0,38809.0,10.9,0.0,31.1,29.7,32.4,0.0322,60.5,59.7,20.2,37.352545254994574,2.4,33.1,5.9,59.1,5.5,43.1,33.1,28.6,23.8,13.4,97.85474215,0.049889717,0.257325911,0.08139901299999999,67.85561908,9.866568735,52796.0,188.12065217391302,"LaGrange County, Indiana","(51046.4, 54545.6]",LaGrange County,Indiana
2624.0,1086.0,195.2,478.8,50774.0,487865.0,17.6,94.28837896,38.1,36.6,39.5,2.65,44.7,19.8,34.8,51.37778239589242,6.4,35.4,13.8,55.3,10.5,64.7,51.8,48.0,33.1,19.5,61.73178789,24.85313143,1.35497441,8.969153533,44.50887548,5.596850637999999,49534.0,188.12065217391302,"Lake County, Indiana","(48021.6, 51046.4]",Lake County,Indiana
622.0,256.0,192.5,476.0,46243.0,110884.0,17.9,1127.30421,39.9,38.1,42.2,2.38,48.5,22.6,38.8,45.20262850757974,3.7,39.2,10.9,52.3,9.8,66.2,52.5,47.9,34.7,20.1,84.01150252,10.87437096,0.499640546,1.732566499,48.36061762,5.182440874,46611.3,188.12065217391302,"LaPorte County, Indiana","(45201, 48021.6]",LaPorte County,Indiana
275.0,119.0,197.2,466.2,45232.0,45495.0,12.5,0.0,41.9,41.1,43.3,2.44,56.6,22.9,33.8,35.4,7.9,42.9,9.0,56.3,6.3,66.2,50.1,45.7,33.9,16.8,96.70624699999999,0.373248352,0.578425809,0.550050203,55.52070942,5.305999397,46611.3,188.12065217391302,"Lawrence County, Indiana","(45201, 48021.6]",Lawrence County,Indiana
746.0,320.0,195.2,468.7,44730.0,129723.0,16.7,215.84453030000003,39.8,38.5,41.3,2.41,48.4,21.3,36.1,38.99879920975262,4.1,39.1,11.9,52.2,9.3,64.7,47.6,43.3,37.9,19.3,88.06493706,7.838501689,0.43982192200000003,1.105311636,47.30857745,4.977235099,43962.7,188.12065217391302,"Madison County, Indiana","(42724.4, 45201]",Madison County,Indiana
3882.0,1714.0,201.0,448.5,42700.0,939020.0,21.3,692.2110285,34.1,33.1,35.2,2.5,39.4,20.4,27.7,45.831991929290844,11.6,28.5,18.5,60.8,10.1,59.1,49.220383711000984,43.7,34.5,22.9,63.09661192,27.05619457,2.421802048,4.334716922,36.27949323,5.992308937000001,41543.55,188.12065217391302,"Marion County, Indiana","(40362.7, 42724.4]",Marion County,Indiana
245.0,96.0,163.7,448.8,52508.0,46857.0,10.9,704.2704398,39.5,37.5,41.5,2.67,54.8,28.0,33.2,39.39080079269087,6.7,40.5,11.5,59.2,8.3,65.7,52.9,47.3,30.1,16.4,93.33290746,0.589838593,0.623908692,3.91593203,54.84299238,5.134211811,52796.0,188.12065217391302,"Marshall County, Indiana","(51046.4, 54545.6]",Marshall County,Indiana
67.0,26.0,194.4,527.7,48381.0,10226.0,13.5,0.0,42.5,41.4,43.8,2.42,50.3,15.3,23.1,40.55761107744817,8.6,43.1,6.6,57.8,6.1,68.0,52.9,47.1,32.1,16.7,97.61255116,0.29234067399999997,0.6334047939999999,0.07795751299999999,47.01261604,6.417359187000001,49534.0,188.12065217391302,"Martin County, Indiana","(48021.6, 51046.4]",Martin County,Indiana
182.0,79.0,183.5,424.4,41065.0,35862.0,17.1,0.0,40.1,38.2,42.1,2.6,50.0,24.9,42.4,35.451522023653936,3.8,42.7,7.7,50.4,9.4,65.3,48.8,44.3,37.4,19.7,91.38659523,5.142083897,0.328629422,0.626881334,53.56274689,5.13318535,41543.55,188.12065217391302,"Miami County, Indiana","(40362.7, 42724.4]",Miami County,Indiana
507.0,205.0,168.5,428.7,43841.0,144705.0,24.0,69.10611244,28.4,27.6,29.3,2.36,36.0,3.9,17.5,65.2,13.4,22.3,22.3,57.3,6.9,76.6,64.6,54.1,21.6,11.0,86.84657734,2.928288531,6.131148001000001,0.7668323920000001,38.45841411,3.932688732,43962.7,188.12065217391302,"Monroe County, Indiana","(42724.4, 45201]",Monroe County,Indiana
192.0,82.0,171.0,420.0,46945.0,38227.0,12.3,0.0,40.2,38.1,42.3,2.52,53.1,19.6,32.7,43.0,4.7,44.2,10.6,57.9,6.9,67.1,52.3,47.1,33.2,18.5,96.20664361,0.8540291309999999,0.537042859,0.741381117,53.82250461,6.749577397,46611.3,188.12065217391302,"Montgomery County, Indiana","(45201, 48021.6]",Montgomery County,Indiana
381.0,151.0,200.8,490.3,54849.0,69648.0,11.5,86.14748449,40.9,40.2,41.8,2.68,56.5,14.7,41.3,39.0,4.9,41.6,10.2,59.5,7.3,72.2,58.0,53.1,29.2,15.3,97.41653819,0.391913894,0.618128899,0.289612841,59.06907728,4.493889063,58020.05,188.12065217391302,"Morgan County, Indiana","(54545.6, 61494.5]",Morgan County,Indiana
76.0,36.0,194.1,427.8,51285.0,14008.0,11.5,0.0,43.0,42.5,43.6,2.56,53.0,29.0,29.8,52.841950752588,7.4,49.5,6.5,54.2,8.9,66.1,51.0,45.5,33.8,17.4,97.02639254,0.277441844,0.43394749899999996,0.7754143840000001,52.49027958,5.900305188,52796.0,188.12065217391302,"Newton County, Indiana","(51046.4, 54545.6]",Newton County,Indiana
212.0,95.0,186.5,416.9,50997.0,47733.0,11.1,0.0,37.9,37.3,39.1,2.58,56.0,24.0,38.8,37.72837643192166,5.2,41.1,10.0,59.1,8.8,70.4,56.6,51.1,28.8,14.8,96.47709587,0.47953560799999995,0.6036259620000001,0.929626046,55.67095741,6.541519012,49534.0,188.12065217391302,"Noble County, Indiana","(48021.6, 51046.4]",Noble County,Indiana
42.0,16.0,195.6,535.7,51403.0,5938.0,11.1,0.0,46.0,44.6,46.8,2.5,54.8,17.5,35.0,34.86920906113571,11.0,49.4,9.2,58.5,7.7,74.2,56.8,54.0,29.8,13.2,98.90601691,0.961379082,0.0,0.132604011,55.67182922,4.801324503,52796.0,188.12065217391302,"Ohio County, Indiana","(51046.4, 54545.6]",Ohio County,Indiana
117.0,50.0,201.5,475.2,39572.0,19605.0,18.0,0.0,40.9,40.1,42.1,0.0254,54.4,18.9,37.8,32.86625542015758,3.7,46.5,7.1,53.2,6.8,62.6,48.4,43.3,38.1,21.3,96.51204056,1.4043092519999998,0.319391635,0.547528517,53.24267782,6.829499644,38888.25,188.12065217391302,"Orange County, Indiana","(37413.8, 40362.7]",Orange County,Indiana
131.0,56.0,215.1,494.2,46001.0,20872.0,15.4,0.0,43.9,42.9,44.8,2.46,56.5,28.8,40.5,48.42870792771581,2.8,43.7,6.0,54.2,8.0,62.3,46.5,40.8,35.8,19.5,97.27255568,0.608720272,0.18403171,0.18403171,54.50719046,5.925432756,46611.3,188.12065217391302,"Owen County, Indiana","(45201, 48021.6]",Owen County,Indiana
92.0,37.0,171.8,425.0,42056.0,16901.0,17.5,0.0,41.8,42.5,41.1,2.58,49.3,31.0,29.3,34.0,5.7,40.5,9.1,48.6,7.8,62.1,47.3,41.2,36.5,20.4,96.18284913,2.086865026,0.081837844,0.134447887,54.77898249,5.194197473,41543.55,188.12065217391302,"Parke County, Indiana","(40362.7, 42724.4]",Parke County,Indiana
108.0,51.0,208.1,451.1,44623.0,19347.0,15.5,206.7504006,41.4,38.8,43.8,2.42,53.9,28.3,38.9,27.6,5.2,51.2,6.0,53.2,5.6,72.7,55.9,51.4,32.2,15.5,94.83362522,3.0493458330000003,0.26269702300000003,0.257546101,56.28948091,5.856832972,43962.7,188.12065217391302,"Perry County, Indiana","(42724.4, 45201]",Perry County,Indiana
71.0,30.0,174.1,412.1,47217.0,12594.0,11.3,0.0,43.4,42.8,44.2,2.49,59.7,21.5,42.3,36.15099207386303,6.7,46.7,7.4,58.0,5.1,73.0,54.3,50.4,34.5,13.9,99.37731536,0.189170017,0.07882084,0.0,58.91069283,6.414219475,46611.3,188.12065217391302,"Pike County, Indiana","(45201, 48021.6]",Pike County,Indiana
851.0,319.0,178.4,476.7,63030.0,167688.0,10.0,17.89036783,39.2,38.2,40.3,2.62,52.9,13.0,33.8,53.1357201948534,11.3,35.2,16.6,58.9,7.3,77.3,64.1,58.8,24.7,11.4,92.00216125,3.422585099,1.442636729,1.122050789,54.86369419,5.159405563,93564.75,188.12065217391302,"Porter County, Indiana","(61494.5, 125635]",Porter County,Indiana
